objectid,parentid,title,architect,building_type,architecture_firm,building_materials,date,date_began,date_completed,date_alteration,date_restoration,date_demolished,description,subject,address,street_name,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript,object_thumb,object_location,reference_url
"in039_02","in039","View, looking north-east, from the intersection of Beaver Hall and rue de La Gauchetière (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/desbarat01.jpg","https://digital.library.mcgill.ca/industrial/images/desbarat01.jpg","https://digital.library.mcgill.ca/industrial/images/desbarat01.jpg","","","https://digital.library.mcgill.ca/industrial/images/desbarat01.jpg","https://digital.library.mcgill.ca/industrial/images/desbarat01.jpg",https://sgolds15.github.io/industrial/items/in039.html#in039_02
"in040","","Food Specialists of Canada Building/Park Avenue Building","","food processing plant","McDougall &amp; Pease","steel frame; concrete block; brick","1936","","1936","","","","","","6201 avenue du Parc","","45.526132","-73.61062","","IN040","Image;StillImage","image/jpeg","eng","In Copyright. For more information, please contact McGill Libraries Rare Books and Special Collections at x@mcgill.ca","https://rightsstatements.org/page/InC/1.0/?language=en","multiple","https://digital.library.mcgill.ca/industrial/images/foodspec01.jpg","https://digital.library.mcgill.ca/industrial/images/foodspec01.jpg","https://digital.library.mcgill.ca/industrial/images/foodspec01.jpg","","","https://digital.library.mcgill.ca/industrial/images/foodspec01.jpg","https://digital.library.mcgill.ca/industrial/images/foodspec01.jpg",https://sgolds15.github.io/industrial/items/in040.html
"in040_01","in040","View, looking north, along ave. Van Horne (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/foodspec01.jpg","https://digital.library.mcgill.ca/industrial/images/foodspec01.jpg","https://digital.library.mcgill.ca/industrial/images/foodspec01.jpg","","","https://digital.library.mcgill.ca/industrial/images/foodspec01.jpg","https://digital.library.mcgill.ca/industrial/images/foodspec01.jpg",https://sgolds15.github.io/industrial/items/in040.html#in040_01
"in040_02","in040","Detail of building ornament (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/foodspec02.jpg","https://digital.library.mcgill.ca/industrial/images/foodspec02.jpg","https://digital.library.mcgill.ca/industrial/images/foodspec02.jpg","","","https://digital.library.mcgill.ca/industrial/images/foodspec02.jpg","https://digital.library.mcgill.ca/industrial/images/foodspec02.jpg",https://sgolds15.github.io/industrial/items/in040.html#in040_02
"in041","","Drummond McCall Company Ltd.","Robb, Frederick Garfield","metalworking plant","","","1923","","1923","","","","","","930 rue Smith","","45.494785","-73.555792","","IN041","Image;StillImage","image/jpeg","eng","In Copyright. For more information, please contact McGill Libraries Rare Books and Special Collections at x@mcgill.ca","https://rightsstatements.org/page/InC/1.0/?language=en","multiple","https://digital.library.mcgill.ca/industrial/images/drummccall01.jpg","https://digital.library.mcgill.ca/industrial/images/drummccall01.jpg","https://digital.library.mcgill.ca/industrial/images/drummccall01.jpg","","","https://digital.library.mcgill.ca/industrial/images/drummccall01.jpg","https://digital.library.mcgill.ca/industrial/images/drummccall01.jpg",https://sgolds15.github.io/industrial/items/in041.html
"in041_01","in041","View, looking south-west, at main entrance (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/drummccall01.jpg","https://digital.library.mcgill.ca/industrial/images/drummccall01.jpg","https://digital.library.mcgill.ca/industrial/images/drummccall01.jpg","","","https://digital.library.mcgill.ca/industrial/images/drummccall01.jpg","https://digital.library.mcgill.ca/industrial/images/drummccall01.jpg",https://sgolds15.github.io/industrial/items/in041.html#in041_01
"in041_02","in041","View, looking, south-west (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/drummccall02.jpg","https://digital.library.mcgill.ca/industrial/images/drummccall02.jpg","https://digital.library.mcgill.ca/industrial/images/drummccall02.jpg","","","https://digital.library.mcgill.ca/industrial/images/drummccall02.jpg","https://digital.library.mcgill.ca/industrial/images/drummccall02.jpg",https://sgolds15.github.io/industrial/items/in041.html#in041_02
"in042","","Bernard Avenue Garage Ltd./Le Clos Saint-Bernard","","storage facility","Perrault &amp; Gadbois","reinforced concrete construction; concrete and brick faced walls","1924","","1924","1980","","","","","1169 avenue Bernard","","45.5209715","-73.60808032","","IN042","Image;StillImage","image/jpeg","eng","In Copyright. For more information, please contact McGill Libraries Rare Books and Special Collections at x@mcgill.ca","https://rightsstatements.org/page/InC/1.0/?language=en","multiple","https://digital.library.mcgill.ca/industrial/images/bernard01.jpg","https://digital.library.mcgill.ca/industrial/images/bernard01.jpg","https://digital.library.mcgill.ca/industrial/images/bernard01.jpg","","","https://digital.library.mcgill.ca/industrial/images/bernard01.jpg","https://digital.library.mcgill.ca/industrial/images/bernard01.jpg",https://sgolds15.github.io/industrial/items/in042.html
"in042_01","in042","View, looking west, along ave. Bernard (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/bernard01.jpg","https://digital.library.mcgill.ca/industrial/images/bernard01.jpg","https://digital.library.mcgill.ca/industrial/images/bernard01.jpg","","","https://digital.library.mcgill.ca/industrial/images/bernard01.jpg","https://digital.library.mcgill.ca/industrial/images/bernard01.jpg",https://sgolds15.github.io/industrial/items/in042.html#in042_01
"in042_02","in042","Detail of building ornament (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/bernard02.jpg","https://digital.library.mcgill.ca/industrial/images/bernard02.jpg","https://digital.library.mcgill.ca/industrial/images/bernard02.jpg","","","https://digital.library.mcgill.ca/industrial/images/bernard02.jpg","https://digital.library.mcgill.ca/industrial/images/bernard02.jpg",https://sgolds15.github.io/industrial/items/in042.html#in042_02
"in043","","William Dow Brewery Co./La Brasserie O&#39;Keefe","Amos, Louis Auguste","brewery","","steel frame construction; concrete floors; stone; brick and terra cotta","1925","c. 1860","1924-5","1928, 1929","","","View looking north (1999)","","990 rue Notre-Dame ouest","","45.49630472","-73.56234846","","IN043","Image;StillImage","image/jpeg","eng","In Copyright. For more information, please contact McGill Libraries Rare Books and Special Collections at x@mcgill.ca","https://rightsstatements.org/page/InC/1.0/?language=en","image","https://digital.library.mcgill.ca/industrial/images/dow01.jpg","https://digital.library.mcgill.ca/industrial/images/dow01.jpg","https://digital.library.mcgill.ca/industrial/images/dow01.jpg","","","https://digital.library.mcgill.ca/industrial/images/dow01.jpg","https://digital.library.mcgill.ca/industrial/images/dow01.jpg",https://sgolds15.github.io/industrial/items/in043.html
"in044","","Elmhurst Dairy Ltd./Laiterie Sealtest","Comber, Sydney","beverage processing plant","","","1928","","1927-28","1950, 1955-56, 1960, 1969, 1973","","","","","7460 rue St-Jacques ouest","","45.45279246","-73.63709916","","IN044","Image;StillImage","image/jpeg","eng","","","record","","","","","","","",https://sgolds15.github.io/industrial/items/in044.html
"in045","","Harrison Brothers/La Boulangerie POM","Comber, Sydney","food processing plant","","reinforced concrete; steel; brick","1930","","1930","1953","","","","","4680 rue Ste-Catherine ouest","","45.478581","-73.5962607","","IN045","Image;StillImage","image/jpeg","eng","","","record","","","","","","","",https://sgolds15.github.io/industrial/items/in045.html
"in047","","Compagnie aerienne franco-canadienne","Cormier, Ernest","storage facility","","","1930","1929","1930","","","","","","13812-13838 rue Notre-Dame est","","45.66482994","-73.49314225","","IN047","Image;StillImage","image/jpeg","eng","","","record","","","","","","","",https://sgolds15.github.io/industrial/items/in047.html
"in048","","Warehouses of Buchanan and Penn","Wells, John","storage facility; warehouse","","Grey stone","1845","1844-5, 1831-43","","1930","","","View of Duke Street facades, looking north-west (1999)","","799 rue de la Commune ouest","","45.495376","-73.5528619","","IN048","Image;StillImage","image/jpeg","eng","In Copyright. For more information, please contact McGill Libraries Rare Books and Special Collections at x@mcgill.ca","https://rightsstatements.org/page/InC/1.0/?language=en","image","https://digital.library.mcgill.ca/industrial/images/buchpenn.jpg","https://digital.library.mcgill.ca/industrial/images/buchpenn.jpg","https://digital.library.mcgill.ca/industrial/images/buchpenn.jpg","","","https://digital.library.mcgill.ca/industrial/images/buchpenn.jpg","https://digital.library.mcgill.ca/industrial/images/buchpenn.jpg",https://sgolds15.github.io/industrial/items/in048.html
"in049","","Canadian Vickers","Arrols of Clyde, William","metalworking plant","","brick and steel construction; concrete floors and roof","1913","1913","","1921","","","View, looking north, of old sheet and metal shop (1999)","","3400 rue Notre-Dame est","","45.540556","-73.5378193","","IN049","Image;StillImage","image/jpeg","eng","In Copyright. For more information, please contact McGill Libraries Rare Books and Special Collections at x@mcgill.ca","https://rightsstatements.org/page/InC/1.0/?language=en","image","https://digital.library.mcgill.ca/industrial/images/canvickers.jpg","https://digital.library.mcgill.ca/industrial/images/canvickers.jpg","https://digital.library.mcgill.ca/industrial/images/canvickers.jpg","","","https://digital.library.mcgill.ca/industrial/images/canvickers.jpg","https://digital.library.mcgill.ca/industrial/images/canvickers.jpg",https://sgolds15.github.io/industrial/items/in049.html
"in051","","Redpath Sugar Refinery","Ostell, John","refinery","","","1856","1854","1856","1871, 1879, 1892, 1908-1912, 1925-1927","","1982","","","1720 rue du Canal","","45.4856144","-73.56430285","","IN051","Image;StillImage","image/jpeg","eng","In Copyright. For more information, please contact McGill Libraries Rare Books and Special Collections at x@mcgill.ca","https://rightsstatements.org/page/InC/1.0/?language=en","multiple","https://digital.library.mcgill.ca/industrial/images/redpath02.jpg","https://digital.library.mcgill.ca/industrial/images/redpath02.jpg","https://digital.library.mcgill.ca/industrial/images/redpath02.jpg","","","https://digital.library.mcgill.ca/industrial/images/redpath02.jpg","https://digital.library.mcgill.ca/industrial/images/redpath02.jpg",https://sgolds15.github.io/industrial/items/in051.html
"in051_01","in051","View, looking east, from St-Gabriel Lock (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/redpath.jpg","https://digital.library.mcgill.ca/industrial/images/redpath.jpg","https://digital.library.mcgill.ca/industrial/images/redpath.jpg","","","https://digital.library.mcgill.ca/industrial/images/redpath.jpg","https://digital.library.mcgill.ca/industrial/images/redpath.jpg",https://sgolds15.github.io/industrial/items/in051.html#in051_01
"in051_02","in051","View, looking east, from the canal&#39;s north shore (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/redpath02.jpg","https://digital.library.mcgill.ca/industrial/images/redpath02.jpg","https://digital.library.mcgill.ca/industrial/images/redpath02.jpg","","","https://digital.library.mcgill.ca/industrial/images/redpath02.jpg","https://digital.library.mcgill.ca/industrial/images/redpath02.jpg",https://sgolds15.github.io/industrial/items/in051.html#in051_02
